,skew_put_minus_call,term_structure_inversion,liquidity_flag,short_interest,returns_5d,drawdown
,,,,,,
Date,,,,,,
2017-09-22,,,37718867.2,,-0.04997498123592703,-0.07412374276135336
2017-09-25,,,41000960.8,,-0.05117539547488481,-0.08229198415117345
2017-09-26,,,43665654.4,,-0.03521703521703523,-0.06650411459920769
2017-09-27,,,38933728.0,,-0.01178958159800092,-0.05985979884181669
2017-09-28,,,35714832.0,,-0.0007171262794183342,-0.06565071624504726
2017-09-29,,,33710643.2,,0.014681677529791326,-0.060530326120085354
2017-10-02,,,27784940.8,,0.021653935569578175,-0.06241999390429753
2017-10-03,,,23635708.0,,0.008750163249314324,-0.05833587320938749
2017-10-04,,,21793926.4,,-0.004862867146469552,-0.06443157573910407
2017-10-05,,,21434625.6,,0.01376565762004156,-0.05278878390734543
2017-10-06,,,18706192.0,,0.0076563716584479025,-0.05333739713501984
2017-10-09,,,18225933.6,,0.013198101553865138,-0.05004571776897293
2017-10-10,,,18589839.2,,0.009192128430864921,-0.04967997561718995
2017-10-11,,,18546852.8,,0.02000260620276273,-0.04571776897287416
2017-10-12,,,17700784.0,,0.003925606538387472,-0.04907040536421825
2017-10-13,,,17617033.6,,0.01088216355441074,-0.04303565985979885
2017-10-16,,,19283564.8,,0.02592402464065713,-0.02541907954891809
2017-10-17,,,18991812.0,,0.029313662604233404,-0.021822615056385275
2017-10-18,,,18106717.6,,0.020504631108271942,-0.026150563852484154
2017-10-19,,,23237460.8,,-0.00012820512820521657,-0.049192319414812724
2017-10-20,,,25953430.4,,-0.004713676030320468,-0.04754647973178916
2017-10-23,,,25602664.0,,-0.023204903677758404,-0.0480341359341665
2017-10-24,,,25632744.0,,-0.021000810120271773,-0.042365132581530074
2017-10-25,,,27413751.2,,-0.020968953430145154,-0.04657116732703448
2017-10-26,,,23050099.2,,0.009167842031029716,-0.040475464797318006
2017-10-27,,,26359857.6,,0.04352,-0.0060957025297165846
2017-10-30,,,29998984.0,,0.06755458794903002,0.0
2017-10-31,,,34211279.2,,0.07600254614894975,0.0
2017-11-01,,,36079289.6,,0.06700338853014509,-0.012718883104590684
2017-11-02,,,39600611.2,,0.06797535099421892,-0.005501656412683298
2017-11-03,,,40216194.4,,0.0579576816927323,0.0
2017-11-06,,,38943788.8,,0.045165547024952124,0.0
2017-11-07,,,36439619.2,,0.03413393279697119,0.0
2017-11-08,,,34050798.4,,0.05602492659835834,0.0
2017-11-09,,,31464352.8,,0.046219737076913736,-0.0020426690876078624
2017-11-10,,,25852780.0,,0.012579710144927425,-0.008908306854289783
2017-11-13,,,22120033.6,,-0.001606886657101847,-0.012880163413527046
2017-11-14,,,21945286.4,,-0.019850122990675567,-0.027802995914661843
2017-11-15,,,23369956.0,,-0.04062641852019966,-0.04062641852019966
2017-11-16,,,22907374.4,,-0.027177621105299088,-0.029164775306400492
2017-11-17,,,23819713.6,,-0.02587736875250457,-0.03455515206536541
2017-11-20,,,24063979.2,,-0.02293498879117095,-0.035519745801180336
2017-11-21,,,24400404.0,,0.010505427804365475,-0.017589650476622865
2017-11-22,,,24513510.4,,0.03477643718949608,-0.0072628234226055355
2017-11-23,,,,,0.022559906487434223,
2017-11-24,,,,,0.028327945930061604,-0.007206082614616527
2017-11-27,,,,,0.024179315213554542,-0.012199273717657722
2017-11-28,,,,,-0.00040429710061218316,-0.01798683613254659
2017-11-29,,,,,-0.031321444901691864,-0.03835678620063565
2017-11-30,,,30208912.8,,-0.017775491540923727,-0.02490921470721752
2017-12-01,,,35766308.0,,-0.02240384065839851,-0.02944847934634587
2017-12-04,,,38969796.8,,-0.024642426331207945,-0.036541080344984045
2017-12-05,,,40440325.6,,-0.019818570520598655,-0.03744893327280996
2017-12-06,,,38047599.2,,-0.0027731885768231823,-0.04102360417612361
2017-12-07,,,34113062.4,,-0.014722141402385813,-0.03926463912846123
2017-12-08,,,31037960.8,,-0.009821689564454839,-0.038980935088515634
2017-12-11,,,30451566.4,,0.016902237926972763,-0.02025646845211093
2017-12-12,,,28421163.2,,0.01214336241452485,-0.025760326827054092
2017-12-13,,,27331740.0,,0.01928879947932094,-0.02252610077167494
2017-12-14,,,26336111.2,,0.017127332860855216,-0.022809804811620538
2017-12-15,,,36505656.8,,0.027159473342386553,-0.012880163413527046
2017-12-18,,,36495880.0,,0.021717727456998848,0.0
2017-12-19,,,38142562.4,,0.016540477577169588,-0.010656388164607122
2017-12-20,,,37983204.0,,0.012074069774191676,-0.011733363564221722
2017-12-21,,,38265413.6,,0.016200209034955337,-0.007992291123455342
2017-12-22,,,27003140.0,,0.0059780421911823645,-0.007992291123455342
2017-12-25,,,,,-0.007992291123455342,
2017-12-26,,,,,-0.022745502463618616,-0.0331595057249745
2017-12-27,,,,,-0.02150845999426443,-0.032989456977666864
2017-12-28,,,,,-0.022455859665161837,-0.03026867702074576
2017-12-29,,,,,-0.03302668418947485,-0.04075501643804558
2018-01-01,,,,,-0.03302668418947485,
2018-01-02,,,,,0.00990795567802083,-0.02358009295998187
2018-01-03,,,,,0.009554513481828897,-0.023750141707289396
2018-01-04,,,,,0.011398176291793183,-0.01921550844575437
2018-01-05,,,,,0.03409560952549784,-0.008048974039224555
2018-01-08,,,28958524.8,,0.03025468297583167,-0.011733363564221722
2018-01-09,,,27463592.0,,0.012016718913270719,-0.011846729395759925
2018-01-10,,,26089047.2,,0.01196075015967013,-0.012073461058836887
2018-01-11,,,24357073.6,,0.013003525400219651,-0.006461852397687262
2018-01-12,,,23507272.8,,0.011942857142857255,0.0
2018-01-15,,,,,0.01571551476914257,
2018-01-16,,,,,0.010669420065393176,-0.005082161612739333
2018-01-17,,,,,0.027597682024212533,0.0
2018-01-18,,,,,0.022706526700136953,0.0
2018-01-19,,,,,0.0077361793438364135,-0.004462791476068206
2018-01-22,,,36710067.2,,-0.0005082161612739444,-0.012607385919892855
2018-01-23,,,37131708.0,,0.004824337363073861,-0.012384246346089478
2018-01-24,,,39691513.6,,-0.02724734785036287,-0.028115586299230166
2018-01-25,,,40289792.0,,-0.04546468816244553,-0.04546468816244553
2018-01-26,,,39731881.6,,-0.0389443012439763,-0.04323329242441143
2018-01-29,,,42549519.2,,-0.051073446327683625,-0.06303692959946439
2018-01-30,,,45535736.0,,-0.05687980117487568,-0.06855963405109888
2018-01-31,,,43133364.8,,-0.038973711399379996,-0.06599352895235966
2018-02-01,,,46115044.0,,-0.019461165332242514,-0.06404105768157975
2018-02-02,,,56876707.2,,-0.06419450760888568,-0.10465246011380114
2018-02-05,,,63468141.6,,-0.06829006906406287,-0.12702220238759332
2018-02-06,,,69485889.6,,-0.02359705336287954,-0.09053888207073524
2018-02-07,,,72828281.6,,-0.047124171295466866,-0.11000780988508307
2018-02-08,,,75070296.8,,-0.07527714864703772,-0.13449737811000773
2018-02-09,,,71218870.4,,-0.025482866043613717,-0.1274684815352003
2018-02-12,,,68916149.6,,0.03974694868681694,-0.09232399866116248
2018-02-13,,,59255818.4,,0.008035330920689532,-0.08323106102867339
2018-02-14,,,57050713.6,,0.04907860097781125,-0.06632823831306478
2018-02-15,,,54837452.0,,0.11498549790525292,-0.034977128193685036
2018-02-16,,,48912253.6,,0.10242311872642418,-0.03810108222693287
2018-02-19,,,,,0.059738184500030655,
2018-02-20,,,,,0.04569794328830468,-0.04133660604708245
2018-02-21,,,,,0.022106709685128623,-0.04568782773624902
2018-02-22,,,,,-0.0028325336724667194,-0.03771058797277693
2018-02-23,,,,,0.01780432639331897,-0.02097511993752088
2018-02-26,,,37831460.0,,0.037928434727135585,-0.0016177619100746776
2018-02-27,,,38604673.6,,0.03805644457375612,-0.004853285730224255
2018-02-28,,,37864480.0,,0.041211200093528966,-0.0063594778533971885
2018-03-01,,,41793815.2,,0.01449275362318847,-0.023764364610063593
2018-03-02,,,43237420.0,,0.004045584045584194,-0.017014392502510245
2018-03-05,,,41924555.2,,-0.012013186567581213,-0.013611514002008218
2018-03-06,,,39420195.2,,-0.009641796064801866,-0.014448287403771132
2018-03-07,,,38808116.8,,-0.01734785537839656,-0.023597009929711033
2018-03-08,,,33957656.0,,0.011085714285714365,-0.012942095280597976
2018-03-09,,,32799220.0,,0.021394926508143675,0.0
2018-03-12,,,33169384.0,,0.027711797307996777,0.0
2018-03-13,,,34749889.6,,0.018678892851078377,-0.009630200308166414
2018-03-14,,,34498771.2,,0.019482374450094264,-0.018049746863306182
2018-03-15,,,34636226.4,,0.009664292980671396,-0.016894122826326186
2018-03-16,,,42209319.2,,-0.010890098899877687,-0.020360994937266064
2018-03-19,,,43360948.0,,-0.03532907770195903,-0.03532907770195903
2018-03-20,,,41512916.0,,-0.02628215813746726,-0.03565925599823905
2018-03-21,,,42637240.8,,-0.04018157363819763,-0.05750605326876512
2018-03-22,,,46483216.8,,-0.054855863420095186,-0.07082324455205813
2018-03-23,,,41430188.0,,-0.07347489046174593,-0.09233986352630419
2018-03-26,,,43447029.6,,-0.01443240159726189,-0.04925159586176531
2018-03-27,,,47433250.4,,-0.039374572015521636,-0.07362976007043798
2018-03-28,,,49037566.4,,-0.027967536638056956,-0.08386528725511777
2018-03-29,,,51110613.6,,-0.006336985490079883,-0.0767114241690513
2018-03-30,,,,,0.017218382442100166,
2018-04-02,,,,,-0.03524917520402848,-0.08276469293418443
2018-04-03,,,,,0.0002970179398835704,-0.07335461149020484
2018-04-04,,,,,0.030814512253724224,-0.055635042923178446
2018-04-05,,,,,0.02992013350816558,-0.049086506713625244
2018-04-06,,,43243405.6,,0.0035761115746810734,-0.07340964120625137
2018-04-09,,,40055468.0,,0.020218382529397783,-0.06421967862645817
2018-04-10,,,39896176.8,,0.02886157135221823,-0.04661016949152541
2018-04-11,,,35858767.2,,0.004836547986714068,-0.05106757649130533
2018-04-12,,,35162972.0,,0.007754629629629584,-0.04171252476337228
2018-04-13,,,31492372.0,,0.037712317377360804,-0.03846577151661901
2018-04-16,,,29562924.8,,0.03393119670685074,-0.032467532467532534
2018-04-17,,,27957626.4,,0.02880230880230883,-0.019150341184239417
2018-04-18,,,27781939.2,,0.03131524008350728,-0.021351529826106108
2018-04-19,,,30378731.2,,-0.0076949580797058825,-0.049086506713625244
2018-04-20,,,39631927.2,,-0.05156527213414974,-0.08804754567466433
2018-04-23,,,43060120.0,,-0.060175179160504966,-0.09068897204490423
2018-04-24,,,45282172.0,,-0.08583931777378817,-0.1033458067356372
2018-04-25,,,47236918.4,,-0.0797908232118758,-0.09943869689632401
2018-04-26,,,45985088.0,,-0.04965277777777788,-0.09630200308166414
2018-04-27,,,39218304.0,,-0.020516533912623758,-0.10675764913053054
2018-04-30,,,39983958.4,,0.00012103606874847017,-0.09057891261281092
2018-05-01,,,42379362.4,,0.03780532711427509,-0.06944750165089153
2018-05-02,,,48542023.2,,0.07894897647418264,-0.028340303764032626
2018-05-03,,,49681824.8,,0.07715260017050296,-0.02657935285053936
2018-05-04,,,53146004.0,,0.13251601774273047,0.0
2018-05-07,,,51623873.6,,0.1204163136875227,0.0
2018-05-08,,,46916268.0,,0.10023654642223545,0.0
2018-05-09,,,39029360.0,,0.061108908648128235,0.0
2018-05-10,,,36417826.4,,0.0743399853015998,0.0
2018-05-11,,,30498268.0,,0.025893488549203036,-0.007629972637339444
2018-05-14,,,27458203.2,,0.016148196154676997,-0.009945274679014848
2018-05-15,,,27262048.8,,0.002096210696049372,-0.018943380340980864
2018-05-16,,,26589864.0,,0.004376601195559271,-0.009787413176173376
2018-05-17,,,24939068.0,,-0.01604925278888647,-0.01604925278888647
2018-05-18,,,24037651.2,,-0.012089718436820607,-0.019627446853293984
2018-05-21,,,23225080.8,,-0.002763752325272484,-0.01268154072826777
2018-05-22,,,21008532.0,,0.003861832224844486,-0.015154704272784647
2018-05-23,,,21213839.2,,0.0009565309809755895,-0.008840244159124322
2018-05-24,,,21562229.6,,0.006203540296272569,-0.009945274679014848
2018-05-25,,,20778772.8,,0.01218399441790563,-0.007682593138286564
2018-05-28,,,,,0.005063156211693398,
2018-05-29,,,,,0.003953836289805501,-0.011260787202694078
2018-05-30,,,,,-0.004565725207050453,-0.01336560724058089
2018-05-31,,,,,-0.006803082646824388,-0.01668069880025247
2018-06-01,,,,,0.00880263018347649,0.0
2018-06-04,,,28150840.0,,0.017234065118252095,0.0
2018-06-05,,,26709414.4,,0.02879191059073971,0.0
2018-06-06,,,27182547.2,,0.034559999999999924,0.0
2018-06-07,,,23421869.6,,0.03526515759618998,-0.002680688730796854
2018-06-08,,,24630121.6,,0.007674516400336229,-0.011753789050417573
2018-06-11,,,23453356.0,,-0.0031277693791379457,-0.01417671924940711
2018-06-12,,,23191876.8,,-0.005328229269049745,-0.008763790081451672
2018-06-13,,,24024005.6,,-0.016908959686565583,-0.016908959686565583
2018-06-14,,,25232329.6,,-0.013749612322960791,-0.016393442622950727
2018-06-15,,,46485617.6,,-0.014919144496609249,-0.026497577069800937
2018-06-18,,,47615432.0,,-0.01302096951315157,-0.027013094133415683
2018-06-19,,,51456676.8,,-0.034272935302683605,-0.04273636457366736
2018-06-20,,,50581710.4,,-0.02202412165705292,-0.03856067635838745
2018-06-21,,,49877396.0,,-0.027987421383647848,-0.04392205381998138
2018-06-22,,,30767625.6,,-0.020758313916543147,-0.04670584596350136
2018-06-25,,,33316089.6,,-0.0348097912472185,-0.06088256521290858
2018-06-26,,,32061008.0,,-0.006785502719586334,-0.0492318795752138
2018-06-27,,,33083914.4,,-0.012546916890080473,-0.050623775646973845
2018-06-28,,,32706807.2,,0.00021567993098248195,-0.04371584699453546
2018-06-29,,,30648868.0,,0.0010274713389575307,-0.04572636354263315
2018-07-02,,,27972216.0,,0.027501784047867517,-0.03505516032580669
2018-07-03,,,25297272.8,,-0.0027652767987855764,-0.05186101659964948
2018-07-04,,,,,-0.0013032145960035768,
2018-07-05,,,,,-0.0005390835579514031,-0.0442313640581502
2018-07-06,,,,,0.015450272810761057,-0.03098257552324979
2018-07-09,,,,,0.018164333796345744,-0.017527580162903234
2018-07-10,,,,,0.034960852544584586,-0.01871326940921747
2018-07-11,,,22821207.2,,0.021531100478468845,-0.03144654088050314
2018-07-12,,,23413484.0,,0.030366774541531694,-0.015207753376636712
2018-07-13,,,21776500.8,,0.017875192849923005,-0.013661202185792254
2018-07-16,,,20808116.0,,0.001731556301815429,-0.015826373852974474
2018-07-17,,,21081973.6,,0.005778828473863795,-0.013042581709454604
2018-07-18,,,19440812.8,,0.013412816691505292,-0.01845551087740993
2018-07-19,,,20142040.0,,0.004449562895880277,-0.010825858335910876
2018-07-20,,,23936391.2,,0.0005749229080644902,-0.013094133415816
2018-07-23,,,24287338.4,,0.0036666492064323375,-0.012217754407670811
2018-07-24,,,25122622.4,,0.00809610864455479,-0.005052067223424994
2018-07-25,,,26119552.0,,0.023214285714285632,0.0
2018-07-26,,,25542743.2,,0.012143006045445048,-0.0031310953700851574
2018-07-27,,,23920469.6,,-0.0024028416213958126,-0.019710502001847874
2018-07-30,,,24479053.6,,-0.008872188299149375,-0.0252027512575711
2018-07-31,,,28615847.2,,-0.014041450777202091,-0.023252232830304864
2018-08-01,,,37578336.0,,0.03428806077404789,0.0
2018-08-02,,,44393446.4,,0.06786468256011524,0.0
2018-08-03,,,45797236.0,,0.08906691800188504,0.0
2018-08-06,,,46586959.2,,0.10088989521352221,0.0
2018-08-07,,,42775035.2,,0.08839140259603773,-0.009374850528531042
2018-08-08,,,34466276.0,,0.028535980148883366,-0.008705218347921706
2018-08-09,,,27677016.0,,0.007184531558898755,-0.0009087865308269327
2018-08-10,,,25908060.8,,-0.002211644790614975,-0.007365953986703033
2018-08-13,,,25998430.4,,-0.0009566174008704964,-0.0009566174008704964
2018-08-14,,,24974884.0,,0.01274684950026539,0.0
2018-08-15,,,26567956.8,,0.01442702050663458,0.0
2018-08-16,,,27742257.6,,0.0212562236690923,0.0
2018-08-17,,,29726505.6,,0.04842673348431559,0.0
2018-08-20,,,29805948.8,,0.031550725331545904,-0.009743542605018862
2018-08-21,,,30933600.8,,0.025220500595947604,-0.011673867083371703
2018-08-22,,,28461697.6,,0.022878614916286066,-0.011627906976744207
2018-08-23,,,26949310.4,,0.010172510781923938,-0.009605662285136485
2018-08-24,,,24275224.8,,-0.006526335141097572,-0.006526335141097572
2018-08-27,,,23215735.2,,0.011510257124292211,0.0
2018-08-28,,,22724408.0,,0.021670386904761862,0.0
2018-08-29,,,24157287.2,,0.03687514531504288,0.0
2018-08-30,,,28725631.2,,0.044271195879159064,0.0
2018-08-31,,,34960689.6,,0.05306254626202822,0.0
2018-09-03,,,,,0.044461778471138746,
2018-09-04,,,,,0.03941738734638145,0.0
2018-09-05,,,,,0.017445510808144382,-0.006524785426519575
2018-09-06,,,,,-0.008576634226547641,-0.02303380627080054
2018-09-07,,,,,-0.02780828537538982,-0.030916097390085828
2018-09-10,,,39713368.0,,-0.04085577472213675,-0.04392187773690659
2018-09-11,,,41119557.6,,-0.019749518304431724,-0.019749518304431724
2018-09-12,,,43877797.6,,-0.025565301714638333,-0.031923279033105656
2018-09-13,,,44839331.2,,0.014836396234872318,-0.00853914871255923
2018-09-14,,,43301324.8,,0.011477632173520158,-0.01979330881064989
2018-09-17,,,41956747.2,,-0.002061100169468366,-0.04589245051672808
2018-09-18,,,41032094.4,,-0.025061425061424947,-0.044315992292870976
2018-09-19,,,36939888.0,,-0.01221332609580672,-0.0437467157120337
2018-09-20,,,35570665.6,,-0.02817896736009895,-0.03647749167980385
2018-09-21,,,67883792.8,,-0.02760900643316655,-0.04685584165352963
2018-09-24,,,66010124.0,,0.013355975766476957,-0.03314941320721676
2018-09-25,,,65525919.2,,0.01809934017595305,-0.02701874233666146
2018-09-26,,,65419440.0,,0.009387736410679137,-0.03476966193729214
2018-09-27,,,65711740.8,,0.022360587192655546,-0.014932562620423973
2018-09-28,,,32720532.8,,0.03712211706330981,-0.011473112629182047
2018-10-01,,,30523369.6,,0.029303863399610552,-0.004816955684007751
2018-10-02,,,29428676.0,,0.03190962689589982,0.0
2018-10-03,,,29056582.4,,0.052853643045095655,0.0
2018-10-04,,,28381988.0,,0.013514114247610731,-0.017580902313956925
2018-10-05,,,28847507.2,,-0.006423318862408101,-0.03352436764769251
2018-10-08,,,30450501.6,,-0.015356859984159033,-0.035765070883785
2018-10-09,,,30476937.6,,-0.010511165387299348,-0.02240703236092556
2018-10-10,,,34883495.2,,-0.06769509199810397,-0.06769509199810397
2018-10-11,,,38954758.4,,-0.05938856967410855,-0.07592536734605937
2018-10-12,,,41462311.2,,-0.00971955949886294,-0.042918085060541955
2018-10-15,,,41190875.2,,-0.028645484202529325,-0.06338604731331055
2018-10-16,,,42403588.8,,-0.020804866222947083,-0.04274572327315029
2018-10-17,,,37601826.4,,0.022323904603438693,-0.04688240617055195
2018-10-18,,,34051851.2,,0.007321053858708515,-0.06916016719093365
2018-10-19,,,32168424.8,,-0.012606366214938602,-0.05498341017796349
2018-10-22,,,32136834.4,,0.015136179609863687,-0.04920929030034038
2018-10-23,,,33596803.2,,0.002610848525770759,-0.0402464773559702
2018-10-24,,,36641427.2,,-0.027578100275781003,-0.07316757874779156
2018-10-25,,,36660617.6,,0.017498379779649964,-0.052871978282414744
2018-10-26,,,39146221.6,,-0.013724864347270938,-0.06795363467919158
2018-10-29,,,43220065.6,,-0.038114661228189406,-0.08544835609945267
2018-10-30,,,44296403.2,,-0.04233825708256622,-0.08088076873357164
2018-10-31,,,45090596.0,,0.017527546608396616,-0.05692248028612046
2018-11-01,,,49608493.6,,0.011010009099180929,-0.042444090145214775
2018-11-02,,,58528948.0,,-0.040776699029126284,-0.10595940879906929
2018-11-05,,,60570384.0,,-0.050179042593290646,-0.13133968199250223
2018-11-06,,,58303508.0,,-0.0446788560712611,-0.12194596457965257
2018-11-07,,,56750793.6,,-0.04071095677602132,-0.09531606842762963
2018-11-08,,,50339292.8,,-0.06178561785617853,-0.10160727366742783
2018-11-09,,,39287939.2,,-0.014507422402159187,-0.11892963330029727
2018-11-12,,,38187028.0,,-0.03680738131851791,-0.16331279355366923
2018-11-13,,,39924993.6,,-0.05663247779359093,-0.17167234024216838
2018-11-14,,,43513040.0,,-0.11026434865444146,-0.19507045288059632
2018-11-15,,,48535429.6,,-0.08192239435944171,-0.17520575688369888
2018-11-16,,,49464676.0,,-0.053504181542524565,-0.16607058215193693
2018-11-19,,,47265296.0,,-0.04279754853993911,-0.19912095488430204
2018-11-20,,,52611703.2,,-0.07933205014825995,-0.23738527168526735
2018-11-21,,,48024872.0,,-0.05364025695931485,-0.238247080622226
2018-11-22,,,,,-0.07643278825557698,
2018-11-23,,,,,-0.1097504262904977,-0.25759469125694834
2018-11-26,,,,,-0.06047562681588292,-0.24755461714137972
2018-11-27,,,,,-0.015481975364447842,-0.24919205412160117
2018-11-28,,,,,0.02353207376400035,-0.22032145473348552
2018-11-29,,,37707796.0,,0.015669193347663812,-0.22631102684534832
2018-11-30,,,42886293.6,,0.036508212896860126,-0.2304908001895979
2018-12-03,,,43156582.4,,0.058412552972167964,-0.20360236135648724
2018-12-04,,,45111532.0,,0.014061065197428668,-0.23863489464385745
2018-12-05,,,,,-0.023488449209682738,
2018-12-06,,,,,-0.026900584795321758,-0.24712371267290045
2018-12-07,,,,,-0.05650128793817899,-0.2739690610591631
2018-12-10,,,,,-0.0823503949788984,-0.2691860214590426
2018-12-11,,,,,-0.04561661667326955,-0.27336579480329215
2018-12-12,,,47251980.8,,-0.04295659063897228,-0.27134054380143924
2018-12-13,,,43192380.0,,-0.021577380952381042,-0.26336881113457145
2018-12-14,,,42077841.6,,-0.017864561695056236,-0.2869392855603913
2018-12-17,,,40294798.4,,-0.033372641509433976,-0.293575214374973
2018-12-18,,,39345190.4,,-0.015181165866097412,-0.28439694919636316
2018-12-19,,,44117098.4,,-0.048551153163808425,-0.3067178006635929
2018-12-20,,,51136187.2,,-0.08259725065808698,-0.324212522083854
2018-12-21,,,76033591.2,,-0.08913463862702442,-0.3504976946610937
2018-12-24,,,73933055.2,,-0.10436745150664872,-0.3673029689317877
2018-12-25,,,,,-0.11585476004094653,
2018-12-26,,,,,-0.023121387283236983,-0.3227474468910243
2018-12-27,,,,,-0.004335905120193884,-0.32714267246951345
2018-12-28,,,,,0.03648908644596305,-0.32679794889473
2018-12-31,,,,,0.07430361642716066,-0.320291291420692
2019-01-01,,,,,0.07430361642716066,
2019-01-02,,,,,0.004771903034930247,-0.3195156633774292
2019-01-03,,,,,-0.08940121677873847,-0.3872969362692291
2019-01-04,,,,,-0.05101452985982202,-0.36114103503253325
2019-01-07,,,,,-0.062190947128185625,-0.362563019778515
2019-01-08,,,61366917.6,,-0.044313427158615526,-0.35041151376739776
2019-01-09,,,61549912.0,,-0.02919199594731503,-0.33938035937432665
2019-01-10,,,48902071.2,,0.08165131162529016,-0.3372689274787779
2019-01-11,,,41701266.4,,0.027181977606906882,-0.343775584952816
2019-01-14,,,37839359.2,,0.013993104846887094,-0.35364329728099275
2019-01-15,,,35733301.6,,0.015389718076285197,-0.34041453009867717
2019-01-16,,,33437251.2,,0.01063205270367229,-0.33235661653811344
2019-01-17,,,32134196.0,,0.01339401820546171,-0.32839229542810355
2019-01-18,,,35164686.4,,0.02974587957186947,-0.3242556125307019
2019-01-21,,,,,0.045466666666666544,
2019-01-22,,,,,0.0015025805187169894,-0.33942344982117456
2019-01-23,,,,,-0.006583193494255957,-0.3367518421166028
2019-01-24,,,,,-0.020274605415116276,-0.3420088766320507
2019-01-25,,,,,0.005994133401351798,-0.3202051105269962
2019-01-28,,,32271792.0,,-0.003315903583726465,-0.3264963157667944
2019-01-29,,,32750556.0,,0.009001956947162437,-0.3334769681561597
2019-01-30,,,38994424.8,,0.07360966735966734,-0.28793036583789366
2019-01-31,,,42674848.0,,0.08998035363457757,-0.2828026026629896
2019-02-01,,,43432490.4,,0.05552738336714014,-0.2824578790882061
2019-02-04,,,43472446.4,,0.09564939219449764,-0.26207609772913343
2019-02-05,,,42097943.2,,0.12606671838634598,-0.24945059680268877
2019-02-06,,,35312760.8,,0.054402420574886534,-0.24919205412160117
2019-02-07,,,32028031.2,,0.02703677000720983,-0.26341190158141936
2019-02-08,,,29011344.8,,0.023360557290415418,-0.2656956952643599
2019-02-11,,,28078874.4,,-0.0106277372262773,-0.26991855905545736
2019-02-12,,,26730023.2,,-0.01888850614307047,-0.26362735381565916
2019-02-13,,,26982894.4,,-0.023301193755739247,-0.26668677554186226
2019-02-14,,,25702676.0,,-0.0008190008190007703,-0.2640151678372904
2019-02-15,,,27787320.8,,5.868200222991504e-05,-0.26565260481751196
2019-02-18,,,,,0.005843121052942157,
2019-02-19,,,,,0.00023406869916331452,-0.2634549920282673
2019-02-20,,,,,0.010870842637207723,-0.2587150428749946
2019-02-21,,,,,0.0015222482435597318,-0.26289481621924415
2019-02-22,,,,,0.014963032507921747,-0.25466454087128887
2019-02-25,,,24519968.8,,0.02235653092360046,-0.2492351445684492
2019-02-26,,,24699535.2,,0.019891183525419853,-0.2488042400999697
2019-02-27,,,24546583.2,,0.01650874847410333,-0.2464773559701814
2019-02-28,,,27152746.4,,0.012217935227405663,-0.25388891282802595
2019-03-01,,,28086065.6,,0.01156269873388438,-0.246046451501702
2019-03-04,,,28037396.0,,0.009298054296045466,-0.2422544921790839
2019-03-05,,,28682136.0,,0.006883496816382673,-0.24363338647821775
2019-03-06,,,28119719.2,,-0.002001486818779652,-0.24798552160985898
2019-03-07,,,27663979.2,,-0.003753970545769647,-0.25668979187314167
2019-03-08,,,27087628.8,,-0.011773446876607419,-0.2549230835523765
2019-03-11,,,29230776.0,,0.01734432755189097,-0.22911190589046404
2019-03-12,,,30988928.8,,0.030650031333675054,-0.22045072607402938
2019-03-13,,,35367102.4,,0.041198716479486475,-0.2170034903261946
2019-03-14,,,34942489.6,,0.06510144927536232,-0.20829922006291213
2019-03-15,,,42341956.8,,0.07639812619281705,-0.1980006032662558
2019-03-18,,,40566317.6,,0.050978200111794214,-0.18981341836514842
2019-03-19,,,41056261.6,,0.03106517052678126,-0.1962338949454906
2019-03-20,,,38504257.6,,0.035496120191513825,-0.18921015210927739
2019-03-21,,,45203760.8,,0.06182985903227567,-0.15934847244365924
2019-03-22,,,40706621.6,,0.02648828712658502,-0.1767570129702244
2019-03-25,,,43635507.2,,0.003829379853207193,-0.18671090619209718
2019-03-26,,,46883182.4,,0.0013938776604298653,-0.19511354332744435
2019-03-27,,,47391030.4,,0.0016475340136055117,-0.18787434825699145
2019-03-28,,,38663876.8,,-0.03265159669895945,-0.186797087085793
2019-03-29,,,36588585.6,,-0.005757655064119405,-0.1814969621234972
2019-04-01,,,34101641.6,,0.013245734873370774,-0.17593829448011367
2019-04-02,,,28803376.8,,0.038706568874136815,-0.16395915025638808
2019-04-03,,,27041158.4,,0.03650448347217061,-0.158228120825613
2019-04-04,,,28050732.8,,0.036933022467147136,-0.1567630456327832
2019-04-05,,,24781492.0,,0.03711503027112406,-0.15111819709570384
2019-04-08,,,24434834.4,,0.0463292198284877,-0.1377601585728444
2019-04-09,,,26224438.4,,0.02824451087516744,-0.14034558538372044
2019-04-10,,,25951940.0,,0.026977220373688215,-0.1355194553367518
2019-04-11,,,25358972.0,,0.016659001481935665,-0.14271555996035679
2019-04-12,,,27935841.6,,0.009492385786802116,-0.14306028353514022
2019-04-15,,,26329485.6,,-0.004347826086956497,-0.1415090274486147
2019-04-16,,,25555732.8,,-0.0012531328320801727,-0.14142284655491877
2019-04-17,,,26584069.6,,0.012511215232778428,-0.12470375317792048
2019-04-18,,,29709659.2,,0.024679567730585772,-0.12155815055802122
2019-04-19,,,,,0.025091768491979805,
2019-04-22,,,,,0.02660241931436036,-0.11867109061920966
2019-04-23,,,,,0.0413048933500626,-0.10595940879906929
2019-04-24,,,,,0.019839511642790297,-0.10733830309820314
